intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2005-04-07:202:2,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"la inflación anual del IPC tenderá al centro del rango meta más rápidamente que lo previsto en el Informe de Política Monetaria de enero, debido al fuerte incremento del precio del petróleo",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,111d7a0b0313251cbf6ab50f8e94ab294ede74899ae4563378ccb8b96cfd87f7,11028
RPM-2005-04-07:202:3,data/etiquetas/etiquetas_escalado_r7.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,7b6cbb65b5fb4ee773c2030c356754cf339edbf3e15f18d9130d7ca734cf9b51,88
RPM-2005-04-07:203:1,data/etiquetas/etiquetas_escalado_r7.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"está pensando, fundamentalmente, en el precio del petróleo respecto del Informe de Política Monetaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,903ad119cf94107d50fe8d0b4b79abf1ef135e9be5228c1aeacb40972b5e0107,419
RPM-2005-04-07:203:2,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,indudablemente el precio del petróleo es un elemento a considerar,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d871e91ea7ffc9ff4c920189b29935cd60ba89cb003437f034a31bda8cd2be52,426
RPM-2005-04-07:203:3,data/etiquetas/etiquetas_escalado_r7.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta la razón por la cual el Banco Mundial está hablando de un crecimiento mundial de 3,3%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f3c8bed853bbfdd37bc8f4752a35fb5db8b390852a12da144fdedb860e645ec0,133
RPM-2005-04-07:203:4,data/etiquetas/etiquetas_escalado_r7.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,todas las proyecciones van a venir hacia abajo con una probabilidad del 99%,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7e2be26f18b2cfe2f4222e065d1273982511c9a666c3e591eee3436f125beb52,309
RPM-2005-04-07:204:1,data/etiquetas/etiquetas_escalado_r7.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta procedimental.,4047a01260d58f58e9805c7b6d04dbea10c9e2abb4b64e04c3c832ff38313e1e,88
RPM-2005-04-07:204:2,data/etiquetas/etiquetas_escalado_r7.csv,María Elena Ovalle Molina,neutral,1,neutral,1,neutral,1,compatible,alta,sí las modificaciones de los supuestos de precio del cobre y del petróleo han modificado la proyección que se tiene en los términos de intercambio,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c35223f336866f5e8500db6a12d4ef98352b581d29a58cad22cf7fd0aa7ef3bd,500
RPM-2005-04-07:204:3,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"este escenario de precios de los commodities revisa, por lo menos al alza este año en alrededor de 4 puntos porcentuales",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7179046d5a70ff264725ec181f96e24be33e81b383046c7586e775c3495ac594,1114
RPM-2005-04-07:205:1,data/etiquetas/etiquetas_escalado_r7.csv,Jorge Desormeaux Jiménez,neutral,1,neutral,1,neutral,1,compatible,alta,"si miramos la evolución de las monedas latinoamericanas, la sensación que existe es que poco de eso ha llegado a la región",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4e6e1e9c0354dca57438bd2b4bfadce89ebc9ff8e6cc5a87e3195799871259e7,549
RPM-2005-04-07:205:3,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aclaracion puntual de referencia temporal.,12fd76f346ce275899c73036218ce58d9ba5f533ee16ae5dab71fb3d90b988ed,126
RPM-2005-04-07:205:4,data/etiquetas/etiquetas_escalado_r7.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"no corresponde que en ese documento escrito que después pasa a ser importante para efectos del Acta, se haga un juicio respecto de que el peso ya estaba depreciado",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,33394ebc480156f93ac80b2b41fb71bde8caa588b9085f01a8e8bc8dc5761384,1047
RPM-2005-04-07:205:5,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,un punto que se presta a confusión y que se va a corregir,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,64d0f32d50207cf066a6a01b8b06c24e1d5350fa34db1bf3637460cd4a586ac4,442
RPM-2005-04-07:206:1,data/etiquetas/etiquetas_escalado_r7.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,"cual es el precio del petróleo que tiene World Economic Outlook (WEO), del Fondo Monetario Internacional, para este año",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,dd6818ad99327337b0cb9cbcd2316e4bdd39015e77d2d774366919fe7655c82a,349
RPM-2005-04-07:206:2,data/etiquetas/etiquetas_escalado_r7.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,la proyección que se tiene en esta reunión se encuentra dentro del rango,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,bc50e3c2ade408881216c0936e25cf770dc56b49b281aa334ad750576cb729f2,785
RPM-2005-04-07:206:3,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"la pendiente de la actual curva forward aumentó comparada con la de la reunión de marzo, dando cuenta que los agentes esperan una normalización más rápida de la política monetaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4462e12e27e70901582952fea52a2d0104ef5a5a8e327c3fab150a3ae9c94372,12651
RPM-2005-04-07:206:4,data/etiquetas/etiquetas_escalado_r7.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta procedimental.,483ce24f09643bf2a01cc34e9aa2db40269971036443af31fd2641fb2976e28b,117
RPM-2005-04-07:206:5,data/etiquetas/etiquetas_escalado_r7.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,la curva forward para lo que resta de este año no contempla cambios respecto de la reunión de Política Monetaria anterior,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,816fb4ff9fd7424a838b441a9e6580184598420b4b51785ea136cc3b455b9998,393
RPM-2005-04-07:207:1,data/etiquetas/etiquetas_escalado_r7.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,habría que chequear exactamente si se trata del mismo número,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d2a440388dbd9f3402515d5e22bc2d66d32050a1e3e4721d4bfc25791ef1bf2b,402
RPM-2005-04-07:207:2,data/etiquetas/etiquetas_escalado_r7.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,si cae el consumo privado el resto de la demanda es puro inventarios,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d9486fef60aeced47b56a0cf5e3bb56b93818e5760ac5a283fd5b53c34852ab1,187
RPM-2005-04-07:207:3,data/etiquetas/etiquetas_escalado_r7.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,esa tendencia es muy fuerte hacia fines de año y continúa la estimación para el primer semestre,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,781bf7b5f7faf509d5fd7ab4cf8063e7a49c3f8e9152e9af7beadfd78a63442b,316
